# File Name: /Users/chiara/Dropbox/eutops/data/raw_data/methylight/Barcelona_selfsamples/2021-08-17_BARCA_plate 1_A1-G6.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-17 11:56:33 AM CEST
# Run End Date/Time: 2021-08-17 01:06:09 PM CEST
# Run Duration: 69 minutes 36 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 03:32:54 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-11-16 03:42:15 PM CET
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"5","A5","38","53873.793",,"114764.21","93056.95"
"5","A5","39","53868.918",,"114627.79","93130.766"
"5","A5","40","53804.863",,"114455.97","93161.61"
"5","A5","41","53752.5",,"114440.78","93155.52"
"5","A5","42","53960.44",,"114547.22","93229.53"
"5","A5","43","54011.69",,"114613.48","93405.32"
"5","A5","44","54354.918",,"114621.56","93443.586"
"5","A5","45","54325.848",,"114737.3","93312.234"
"6","A6","1","55678.7",,"121648.74","99080.375"
"6","A6","2","55797.742",,"121596.9","98918.62"
"6","A6","3","55895.266",,"120816.95","98214.99"
"6","A6","4","55608.984",,"120231.98","97802.37"
"6","A6","5","55291.418",,"119722.414","97256.99"
"6","A6","6","54940.617",,"119055.99","96772.86"
"6","A6","7","54066.03",,"118104.54","96070.38"
"6","A6","8","53440.9",,"117550.96","95498.54"
"6","A6","9","53424.664",,"117323.58","95287.28"
"6","A6","10","53796.586",,"117199.664","95077.19"
"6","A6","11","53890.715",,"117163.11","94960.35"
"6","A6","12","54076.273",,"116860.945","94891.945"
"6","A6","13","53984.91",,"116674.02","94797.24"
"6","A6","14","53878.32",,"116553.85","94871.85"
"6","A6","15","53831.562",,"116454.94","95232.6"
"6","A6","16","53953.082",,"116428.63","95168.305"
"6","A6","17","54265.62",,"116301.52","95099.99"
"6","A6","18","54240.63",,"116192.516","95166.65"
"6","A6","19","54134.95",,"116105.27","95229.72"
"6","A6","20","54078.652",,"115902.35","95232.11"
"6","A6","21","54057.285",,"115853.86","95370.01"
"6","A6","22","54014.875",,"116013.33","95413.82"
"6","A6","23","54003.973",,"115906.945","95678.87"
"6","A6","24","54245.297",,"115733.05","95827.81"
"6","A6","25","54345.016",,"115669.68","95961.195"
"6","A6","26","54323.004",,"115697.03","96021.99"
"6","A6","27","54311.15",,"115693.15","95954.53"
"6","A6","28","54285.82",,"115780.56","95968.44"
"6","A6","29","54498.465",,"115783.19","96086.26"
"6","A6","30","54644.78",,"115860.11","96574.34"
"6","A6","31","54607.086",,"115873.016","96804.945"
"6","A6","32","54687.418",,"116026.78","96739.61"
"6","A6","33","54663.875",,"116049.59","96767.89"
"6","A6","34","54504.195",,"116030.74","96891.164"
"6","A6","35","54519.07",,"115984.61","96863.34"
"6","A6","36","54965.05",,"115838.86","96805.52"
"6","A6","37","54770.633",,"115483.12","97048.72"
"6","A6","38","54666.914",,"115437.87","97126.57"
"6","A6","39","54919.72",,"115617.78","97152.75"
"6","A6","40","54991.63",,"115702.86","97138.3"
"6","A6","41","54949.656",,"115707.4","97278.19"
"6","A6","42","55119.945",,"115686.15","97488.99"
"6","A6","43","55125.96",,"115638.76","97504.984"
"6","A6","44","55361.992",,"115605.32","97697.03"
"6","A6","45","55486.285",,"115566.48","97827.21"
"7","A7","1","8992.442",,"117419.64","59270.75"
"7","A7","2","9106.677",,"117378.51","59484.066"
"7","A7","3","9174.124",,"117400.03","59816.12"
"7","A7","4","9370.401",,"117494.39","59794.4"
"7","A7","5","9398.792",,"117428.06","59657.652"
"7","A7","6","9499.817",,"117445.94","59647.65"
"7","A7","7","9484.909",,"117337.305","59942.04"
