# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-13_BARCA_plate 3_4_H1-12(1).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-13 11:22:39 AM CEST
# Run End Date/Time: 2021-08-13 12:32:10 PM CEST
# Run Duration: 69 minutes 31 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-15 11:09:36 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:35:35 PM CEST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"31","B7","16000491011037","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","false","0.04","true","3","44","","","","","","","","","","","false"
"32","B8","16000491011062","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","33.341016757573755","33.827995382527114","0.9569233102808397","0.6886917759945648","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"32","B8","16000491011062","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","false","0.04","true","3","44","","","","","","","","","","","false"
"33","B9","16000491010451","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","35.91748324872021","36.315748801138355","0.93276378291369","0.5632325456553057","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"33","B9","16000491010451","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","34.38597315146416","35.12128963166131","0.8920433304870318","1.0398945389308631","","","false","0.04","true","3","31","","","","","","","","","","","false"
"34","B10","16000491010520","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","35.16244619600129","35.81274097529116","0.9343241358450877","0.9196556964117796","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"34","B10","16000491010520","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","Inconclusive","35.276154744989284","34.29125837309621","0.6763310611481688","1.3928538066630223","","","false","0.04","true","3","31","","","","","","","","","","","false"
"37","B13","16000491011037","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","36.18099823869922","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"37","B13","16000491011037","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","37.2958297827948","36.75032168240652","0.8467993864069784","0.7714649539536887","","","true","0.03999999910593033","true","3","34","","","","","","","","","","","false"
"38","B14","16000491011062","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","33.76181198176434","34.344545071486216","0.9536507950037243","0.8241090387282268","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"38","B14","16000491011062","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","35.30363572339663","35.93720834904755","0.9516771648752445","0.8960069999442472","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"39","B15","16000491010451","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Inconclusive","37.92730187901381","37.47361484022413","0.8266667413222123","0.6416103633288194","","","true","0.03999999910593033","true","3","34","","","","","","","","","","","false"
"39","B15","16000491010451","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"40","B16","16000491010520","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","35.497368349137616","37.23400446691021","0.9307360991515848","2.4559743506610325","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"40","B16","16000491010520","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","36.795548582310154","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"43","B19","16000491011037","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","26.800085255134263","26.624209663198155","0.9129855259328059","0.2487256474066611","","","false","0.12","true","3","21","","","","","","","","","","","false"
"43","B19","16000491011037","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","26.80539843351923","26.8297319630432","0.981425381330337","0.034412807473993307","","","true","0.03999999910593033","true","3","24","","","","","","","","","","","false"
"43","B19","16000491011037","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","28.944080619960395","28.887394819994647","0.9376253764877428","0.08016582710555517","","","true","0.03999999910593033","true","3","26","","","","","","","","","","","false"
"44","B20","16000491011062","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","25.457793408029545","25.562264709759422","0.9335416145462974","0.14774473178474098","","","false","0.12","true","3","20","","","","","","","","","","","false"
"44","B20","16000491011062","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","25.068917212218146","25.188654488497974","0.9774141019315937","0.16933408003619596","","","true","0.03999999910593033","true","3","22","","","","","","","","","","","false"
"44","B20","16000491011062","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","31.299085301347457","31.63515242468199","0.9138486210723391","0.47527068368719916","","","true","0.03999999910593033","true","3","28","","","","","","","","","","","false"
"45","B21","16000491010451","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","25.908620310741902","26.19112416876685","0.9281992134479065","0.3995207874418368","","","false","0.12","true","3","20","","","","","","","","","","","false"
"45","B21","16000491010451","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","25.863680686276254","25.939394139736873","0.9764880330832737","0.10707499273854082","","","true","0.03999999910593033","true","3","23","","","","","","","","","","","false"
"45","B21","16000491010451","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","27.806279795346057","27.97120004056534","0.9716377283507691","0.2332324474995568","","","true","0.03999999910593033","true","3","24","","","","","","","","","","","false"
"46","B22","16000491010520","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","25.758415294753696","26.10446542586802","0.9321238046938595","0.4893887886830419","","","false","0.12","true","3","20","","","","","","","","","","","false"
"46","B22","16000491010520","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","25.428774516697338","25.52910647937117","0.980115575687032","0.1418908223525018","","","true","0.03999999910593033","true","3","22","","","","","","","","","","","false"
"46","B22","16000491010520","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","28.791064939707017","28.82702405160878","0.9272524111554258","0.05085386374171924","","","true","0.03999999910593033","true","3","26","","","","","","","","","","","false"
