# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-13_BARCA_plate 3_4_H1-12(1).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-13 11:22:39 AM CEST
# Run End Date/Time: 2021-08-13 12:32:10 PM CEST
# Run Duration: 69 minutes 31 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-15 11:09:36 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:35:35 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"9","A9","5","10264.458",,"148772.03","57926.117"
"9","A9","6","10065.749",,"147784.5","57590.395"
"9","A9","7","9874.38",,"146726.1","57185.35"
"9","A9","8","9581.745",,"145435.95","56787.562"
"9","A9","9","9527.346",,"144017.17","56379.105"
"9","A9","10","9656.098",,"143509.48","55883.188"
"9","A9","11","9878.8545",,"143232.38","55774.977"
"9","A9","12","9777.3955",,"143001.62","55878.145"
"9","A9","13","9696.288",,"142825.69","55787.766"
"9","A9","14","9733.589",,"142720.02","55606.35"
"9","A9","15","10028.239",,"142541.3","55625.15"
"9","A9","16","10125.072",,"142295.03","55926.08"
"9","A9","17","10186.527",,"142125.6","56134.184"
"9","A9","18","10145.333",,"142011.69","55880.668"
"9","A9","19","10028.925",,"141889.98","55862.234"
"9","A9","20","9889.939",,"141811.94","56170.96"
"9","A9","21","9857.513",,"141713.2","56015.906"
"9","A9","22","9995.166",,"141671.05","55929.51"
"9","A9","23","10042.679",,"141570.03","56049.266"
"9","A9","24","10251.834",,"141468.61","56264.652"
"9","A9","25","10152.399",,"141363.8","56363.45"
"9","A9","26","10140.226",,"141325.42","56526.8"
"9","A9","27","10361.814",,"141418.64","56533.64"
"9","A9","28","9984.858",,"141323.06","56396.477"
"9","A9","29","9927.426",,"141090.9","56355.168"
"9","A9","30","10368.25",,"140984.36","56567.27"
"9","A9","31","10744.934",,"140945.84","56805.01"
"9","A9","32","11206.967",,"140834.1","57666.47"
"9","A9","33","11526.247",,"140716.78","57994.605"
"9","A9","34","12331.091",,"140649.84","59211.484"
"9","A9","35","13508.572",,"140577.38","61026.8"
"9","A9","36","14994.468",,"140533.17","62704.445"
"9","A9","37","17002.803",,"140568.89","63827.566"
"9","A9","38","18917.262",,"140722.23","64736.195"
"9","A9","39","20666.283",,"140638.34","65905.08"
"9","A9","40","22709.686",,"140625.48","66527.75"
"9","A9","41","24781.219",,"140780.66","66907.36"
"9","A9","42","26948.11",,"140841.9","67507.35"
"9","A9","43","28665.152",,"140879.7","68128.81"
"9","A9","44","30895.975",,"140911.0","68569.11"
"9","A9","45","32249.62",,"140896.73","69026.19"
"10","A10","1","11549.653",,"143512.1","53764.316"
"10","A10","2","11531.643",,"143583.27","53828.93"
"10","A10","3","11615.751",,"143222.61","53622.266"
"10","A10","4","11606.091",,"142043.44","53189.473"
"10","A10","5","11689.15",,"140910.72","52889.312"
"10","A10","6","11676.373",,"140152.0","52423.883"
"10","A10","7","11474.918",,"139063.8","51776.54"
"10","A10","8","11326.414",,"138126.22","51536.562"
"10","A10","9","11100.413",,"136874.38","51278.793"
"10","A10","10","11096.994",,"135516.61","50465.348"
"10","A10","11","11296.263",,"135097.55","50287.62"
"10","A10","12","11287.688",,"134808.22","50419.523"
"10","A10","13","11197.206",,"134734.44","50579.223"
"10","A10","14","11155.954",,"134897.23","50564.945"
"10","A10","15","11179.087",,"135002.22","50626.746"
"10","A10","16","11248.955",,"135018.58","50976.496"
"10","A10","17","11269.845",,"134977.2","50974.97"
"10","A10","18","11150.341",,"135045.52","50854.023"
"10","A10","19","11161.698",,"135079.55","50846.33"
"10","A10","20","11452.706",,"135056.03","51134.754"
"10","A10","21","11701.863",,"134986.1","51291.043"
"10","A10","22","11738.077",,"134976.52","51530.99"
"10","A10","23","11766.587",,"134990.77","51499.37"
"10","A10","24","11730.224",,"134950.5","51431.785"
"10","A10","25","11529.029",,"134985.6","51536.59"
"10","A10","26","11497.484",,"134880.95","51758.7"
"10","A10","27","11735.416",,"134626.77","51764.074"
"10","A10","28","11705.513",,"134518.16","51947.34"
"10","A10","29","11699.71",,"134440.89","52155.87"
"10","A10","30","12035.636",,"134431.69","52694.715"
"10","A10","31","12373.413",,"134526.83","53215.35"
"10","A10","32","12906.1875",,"134509.44","54598.734"
"10","A10","33","13426.506",,"134456.56","56542.766"
"10","A10","34","14552.978",,"134411.84","59304.508"
"10","A10","35","15865.457",,"134357.6","61745.61"
"10","A10","36","16696.348",,"134389.86","63545.055"
"10","A10","37","18151.906",,"134568.38","64696.195"
"10","A10","38","19443.91",,"134623.47","65865.734"
"10","A10","39","20727.031",,"134789.64","66622.15"
"10","A10","40","21996.775",,"134746.6","67799.69"
"10","A10","41","23105.547",,"134677.6","68486.38"
"10","A10","42","24123.342",,"134650.72","69122.586"
"10","A10","43","25518.098",,"134636.1","70012.37"
"10","A10","44","26208.312",,"134730.97","70877.31"
"10","A10","45","26576.67",,"134708.39","71540.14"
"13","A13","1","14476.98",,"133089.44","9372.427"
"13","A13","2","14468.337",,"132161.22","9317.29"
"13","A13","3","14397.184",,"130978.984","9240.75"
