# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-18_BARCA_plate 2_W_all samples.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-18 12:46:17 PM CEST
# Run End Date/Time: 2021-08-18 01:55:50 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 10:46:45 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:12 PM CEST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"20","A20","16000491010154","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","29.203468851199474","29.244365863089474","0.9068814249768328","0.057837108875591195","","","false","0.12","true","3","24","","","","","","","","","","","false"
"20","A20","16000491010154","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","28.861452057587137","28.932150089581288","0.9691090276474492","0.09998211567941503","","","true","0.03999999910593033","true","3","26","","","","","","","","","","","false"
"20","A20","16000491010154","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","30.313727823821658","30.322710789785372","0.9373934613541847","0.012703832299440264","","","true","0.03999999910593033","true","3","27","","","","","","","","","","","false"
"21","A21","16000491010157","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","27.675215786597086","27.621776190720546","0.9073677420475312","0.07557500125507492","","","false","0.12","true","3","24","","","","","","","","","","","false"
"21","A21","16000491010157","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","26.504895484559633","26.54846749771066","0.9812083425856474","0.06162013193895635","","","true","0.03999999910593033","true","3","23","","","","","","","","","","","false"
"21","A21","16000491010157","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","32.06905049791834","32.049166562780144","0.9278486866235458","0.02812013074307712","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"22","A22","16000491010171","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","29.593123043176973","29.750609889248494","0.8959973424065836","0.22272003360926576","","","false","0.12","true","3","25","","","","","","","","","","","false"
"22","A22","16000491010171","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","29.12216530163421","29.34986713134875","0.9464414917884652","0.322019015759486","","","true","0.03999999910593033","true","3","26","","","","","","","","","","","false"
"22","A22","16000491010171","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","30.338195820273775","30.4583081066346","0.9610590261176699","0.169864424379175","","","true","0.03999999910593033","true","3","28","","","","","","","","","","","false"
"23","A23","16000491010585","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","29.061751333253923","29.08266054939567","0.9555276727701943","0.029570097047696583","","","false","0.12","true","3","24","","","","","","","","","","","false"
"23","A23","16000491010585","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","29.47762646310766","29.39750599648636","0.9211208089978828","0.11330745051852333","","","true","0.03999999910593033","true","3","27","","","","","","","","","","","false"
"23","A23","16000491010585","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","29.454101801698265","29.3957178296797","0.9534231596792555","0.08256740505359694","","","true","0.03999999910593033","true","3","27","","","","","","","","","","","false"
"24","A24","16000491010090","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","30.064176073860153","30.064176073860153","0.8767118520395066","","","","false","0.12","true","3","24","","","","","","","","","","","false"
"24","A24","16000491010090","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","28.63036839347083","28.536113701956893","0.9604121070816672","0.13329626305726264","","","true","0.03999999910593033","true","3","25","","","","","","","","","","","false"
"24","A24","16000491010090","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","32.29007479665047","32.29007479665047","0.907468460401053","","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"25","B1","16000491010125","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","35.840059589775365","37.481468509868236","0.9629996793204697","2.3213027561953683","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"25","B1","16000491010125","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","34.00217365505765","34.00217365505765","0.9482416097047556","","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"26","B2","16000491010154","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","35.5003683208522","35.51455857291781","0.9479147249526738","0.02006804693219855","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"26","B2","16000491010154","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","33.72917280821207","33.89064919408882","0.9387216755675566","0.22836209491017523","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"27","B3","16000491010157","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","34.34440829791595","34.63371172535474","0.9478864296093881","0.4091368307251976","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"27","B3","16000491010157","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","34.2978290378493","33.93452897736218","0.9368083243208263","0.5137838727519084","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"28","B4","16000491010171","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","32.04687841288106","32.522490815190764","0.9725211816360159","0.6726175097793309","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"28","B4","16000491010171","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","33.690390554292705","33.34762319215752","0.9679179673539747","0.4847462522703764","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"29","B5","16000491010585","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","33.630779297130275","33.369089398968946","0.960789968887256","0.3700854031158026","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"29","B5","16000491010585","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","31.896563487002254","31.69355866521315","0.9783586086184529","0.2870921722011631","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"30","B6","16000491010090","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"30","B6","16000491010090","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"31","B7","16000491010125","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","33.661351405886386","33.80561091915499","0.9396111584764978","0.2040137601650707","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"31","B7","16000491010125","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","Inconclusive","39.290904312243185","37.7324678019577","0.15113928486975575","2.203962048943081","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"32","B8","16000491010154","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","34.58179902653375","34.301368217238306","0.8920699400583555","0.3965890538141616","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"32","B8","16000491010154","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","33.42532822335551","34.25077004912371","0.9350143107917855","1.1673510249515662","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"33","B9","16000491010157","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","34.25357556821119","34.523866353985696","0.9268391316960449","0.3822488950260263","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"33","B9","16000491010157","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","Inconclusive","37.51050030087216","37.51050030087216","0.3907192738406532","","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
