# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-18_BARCA_plate 2_W_all samples.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-18 12:46:17 PM CEST
# Run End Date/Time: 2021-08-18 01:55:50 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 10:46:45 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:12 PM CEST
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"16000491010368","RALYL","2","-","0","29.54245017151963","0.03870021207908505","0.027365182394478573",
"16000491010368","ZSCAN12","2","-","0","30.491698076945102","0.11285129415517695","0.07979791536280341",
"16000491010369","COL2A1","2","-","0","29.26678155234724","0.3528635156782817","0.24951218476943862",
"16000491010369","DPP6","2","-","0","36.83494542513838","","",
"16000491010369","EpC","2","-","0","28.778363890104647","0.14955237858700263","0.10574950104144737",
"16000491010369","GSX1","2","-","0","37.69324427782316","2.067949631158059","1.4622612073440833",
"16000491010369","GYPC1","2","-","0","36.67520318750544","","",
"16000491010369","GYPC2","2","-","0","","","",
"16000491010369","ImC","2","-","0","30.086475775165148","0.11891599741824113","0.08408630816600028",
"16000491010369","RALYL","2","-","0","37.191510716212946","0.9326524878807599","0.6594848986709897",
"16000491010369","ZSCAN12","2","-","0","36.61215970399387","","",
"16000491010378","COL2A1","2","-","0","26.29464140358853","0.17920139226797457","0.12671451967075537",
"16000491010378","DPP6","2","-","0","30.17195310101888","0.20125941448741988","0.14231189676168868",
"16000491010378","EpC","2","-","0","27.15414067644261","0.00995142166128042","0.007036717739138082",
"16000491010378","GSX1","2","-","0","","","",
"16000491010378","GYPC1","2","-","0","30.26644668538152","0.12696097593908245","0.08977496703258729",
"16000491010378","GYPC2","2","-","0","31.101803438442108","0.5546165752513651","0.39217314131869935",
"16000491010378","ImC","2","-","0","26.428018967420623","0.10465865664527811","0.07400484582375068",
"16000491010378","RALYL","2","-","0","29.389514448306223","0.060937316692158544","0.043089189860337496",
"16000491010378","ZSCAN12","2","-","0","30.522492593830442","0.27509482979934524","0.19452141962047614",
"16000491010546","COL2A1","2","-","0","25.186290189940443","0.261878274527194","0.18517590376361115",
"16000491010546","DPP6","2","-","0","29.866884511378743","0.1088884506986508","0.07699576188191304",
"16000491010546","EpC","2","-","0","25.640926897226628","0.1925981501030701","0.1361874579818654",
"16000491010546","GSX1","2","-","0","29.87894654047706","0.050437445012820124","0.03566465939428872",
"16000491010546","GYPC1","2","-","0","30.544862356154134","0.21082319698014565","0.14907451221608825",
"16000491010546","GYPC2","2","-","0","30.183833023872584","0.09402835212890738","0.06648808541414694",
"16000491010546","ImC","2","-","0","25.52046739884901","0.22818830660864856","0.16135349899045046",
"16000491010546","RALYL","2","-","0","40.575696624715164","2.1225804300460362","1.5008910156994104",
"16000491010546","ZSCAN12","2","-","0","30.322161556533153","0.05449278281391026","0.0385322162534417",
"16000491010547","COL2A1","2","-","0","36.92294117607064","0.24611179184811607","0.17402731694577492",
"16000491010547","DPP6","2","-","0","","","",
"16000491010547","EpC","2","-","0","32.01809682821011","0.1749954748606808","0.12374048695094737",
"16000491010547","GSX1","2","-","0","","","",
"16000491010547","GYPC1","2","-","0","","","",
"16000491010547","GYPC2","2","-","0","","","",
"16000491010547","ImC","2","-","0","","","",
"16000491010547","RALYL","2","-","0","40.39275257855651","","",
"16000491010547","ZSCAN12","2","-","0","","","",
"16000491010559","COL2A1","2","-","0","26.180071323227352","0.4121326994081744","0.2914218265002371",
"16000491010559","DPP6","2","-","0","27.947095124338325","0.05972067270542982","0.04222889264703178",
"16000491010559","EpC","2","-","0","25.31305543656558","0.07350880974625984","0.051978577848532104",
"16000491010559","GSX1","2","-","0","32.13907790023921","0.07199502988587615","0.05090817384403117",
"16000491010559","GYPC1","2","-","0","28.354715041468136","0.083375718911416","0.058955536228565725",
"16000491010559","GYPC2","2","-","0","28.303338837749216","0.07056113258432395","0.04989425533857852",
"16000491010559","ImC","2","-","0","26.59385490447071","0.0656110208467486","0.04639399776130786",
"16000491010559","RALYL","2","-","0","27.288727526901056","0.16081120408533445","0.11371069289951381",
"16000491010559","ZSCAN12","2","-","0","28.927815660674888","0.2974392646707138","0.210321321039802",
"16000491010578","COL2A1","2","-","0","28.860072019351406","0.3104649764658725","0.21953189017994032",
"16000491010578","DPP6","2","-","0","35.47690112951628","0.2702785339116265","0.19111578413806932",
"16000491010578","EpC","2","-","0","27.462441709624695","0.17860687452583657","0.12629413214375385",
"16000491010578","GSX1","2","-","0","35.96880331995975","1.0227323216166855","0.7231809599538194",
"16000491010578","GYPC1","2","-","0","","","",
"16000491010578","GYPC2","2","-","0","","","",
"16000491010578","ImC","2","-","0","29.95697983166786","0.05960016478868479","0.04214368068191471",
"16000491010578","RALYL","2","-","0","34.55603491977476","0.1162138930283033","0.0821756318284013",
"16000491010578","ZSCAN12","2","-","0","40.26437350681294","","",
"16000491010585","COL2A1","2","-","0","29.08266054939567","0.029570097047696583","0.02090921614277056",
"16000491010585","DPP6","2","-","0","31.588704834117838","0.02026484987966028","0.014329412769635175",
"16000491010585","EpC","2","-","0","29.39750599648636","0.11330745051852333","0.08012046662060703",
"16000491010585","GSX1","2","-","0","33.33089186523355","0.35479490757138404","0.25087788507418",
"16000491010585","GYPC1","2","-","0","31.69355866521315","0.2870921722011631","0.20300482178901846",
"16000491010585","GYPC2","2","-","0","31.897940827542723","0.32051249682572636","0.2266365599605029",
"16000491010585","ImC","2","-","0","29.3957178296797","0.08256740505359694","0.05838397201837481",
"16000491010585","RALYL","2","-","0","36.88285173778898","","",
"16000491010585","ZSCAN12","2","-","0","33.369089398968946","0.3700854031158026","0.2616898981613411",
"16000491010593","COL2A1","2","-","0","27.993657530805187","0.09058912201759493","0.06405618248037695",
"16000491010593","DPP6","2","-","0","30.859876897425977","0.0025651949419385257","0.0018138667385101635",
"16000491010593","EpC","2","-","0","27.60515762868926","0.13242615507111366","0.09363943225724577",
"16000491010593","GSX1","2","-","0","36.87898439324775","2.40026723877509","1.6972452411977759",
"16000491010593","GYPC1","2","-","0","30.50366162217403","0.059176571941422486","0.041844155307153415",
"16000491010593","GYPC2","2","-","0","30.77449101794958","0.09210913216244122","0.0651309919612701",
"16000491010593","ImC","2","-","0","28.822398031101617","0.1145638685349891","0.08100888832005493",
"16000491010593","RALYL","2","-","0","31.930438974770983","0.25015754269397944","0.17688809480387613",
"16000491010593","ZSCAN12","2","-","0","31.124000494806396","0.047640060678311925","0.03368660996177295",
"16000491010609","COL2A1","2","-","0","29.621749911919785","0.21070724100749577","0.14899251896150845",
