# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-18_BARCA_plate 2_W_all samples.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-18 12:46:17 PM CEST
# Run End Date/Time: 2021-08-18 01:55:50 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 10:46:45 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:12 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"4","A4","43","127632.83",,"116247.12","150706.28"
"4","A4","44","131216.83",,"116423.02","153848.05"
"4","A4","45","133938.31",,"116605.42","155606.95"
"5","A5","1","52139.74",,"118961.27","89528.77"
"5","A5","2","52036.68",,"118596.164","89356.31"
"5","A5","3","51671.29",,"118020.23","88548.96"
"5","A5","4","51100.973",,"116987.555","87734.805"
"5","A5","5","50433.055",,"116546.18","87400.33"
"5","A5","6","50320.61",,"116376.97","87041.39"
"5","A5","7","50520.06",,"116243.38","87021.98"
"5","A5","8","50850.676",,"116122.97","87277.19"
"5","A5","9","50931.64",,"116123.44","87319.54"
"5","A5","10","50634.75",,"116299.555","87377.56"
"5","A5","11","50602.887",,"116327.234","87272.29"
"5","A5","12","50917.957",,"116353.03","87262.89"
"5","A5","13","50988.547",,"116134.11","87549.93"
"5","A5","14","51226.7",,"115983.54","87765.55"
"5","A5","15","51415.414",,"115910.78","87623.516"
"5","A5","16","51341.79",,"115803.414","87535.516"
"5","A5","17","51199.29",,"115658.17","87582.53"
"5","A5","18","51096.84",,"115574.69","87543.58"
"5","A5","19","51053.855",,"115598.984","87571.73"
"5","A5","20","51045.21",,"115558.09","87960.5"
"5","A5","21","51341.816",,"115492.91","88047.41"
"5","A5","22","51655.96",,"115496.35","87910.71"
"5","A5","23","51701.46",,"115433.32","87830.38"
"5","A5","24","51474.707",,"115412.64","87939.84"
"5","A5","25","51365.723",,"115504.195","88023.91"
"5","A5","26","51444.258",,"115395.76","87977.164"
"5","A5","27","51459.316",,"115326.68","88158.03"
"5","A5","28","51775.223",,"115297.14","88695.98"
"5","A5","29","52035.418",,"114974.8","89022.79"
"5","A5","30","52262.867",,"114948.7","90098.21"
"5","A5","31","52948.902",,"115170.82","91733.57"
"5","A5","32","54086.55",,"115135.016","94264.05"
"5","A5","33","56319.52",,"115060.9","98091.87"
"5","A5","34","59593.7",,"115100.73","102248.31"
"5","A5","35","64260.82",,"115448.37","106986.43"
"5","A5","36","69658.2",,"115707.65","111849.81"
"5","A5","37","75571.94",,"116075.984","116556.18"
"5","A5","38","81982.695",,"116450.84","121247.414"
"5","A5","39","88032.625",,"116790.21","125419.05"
"5","A5","40","93808.85",,"117086.26","129619.414"
"5","A5","41","99302.125",,"117236.234","133661.47"
"5","A5","42","104110.72",,"117518.125","137199.0"
"5","A5","43","108595.66",,"117594.87","140927.2"
"5","A5","44","112382.38",,"117786.52","144197.61"
"5","A5","45","115571.414",,"118283.85","146371.31"
"6","A6","1","52453.67",,"120070.78","91907.555"
"6","A6","2","52392.31",,"119761.836","91765.34"
"6","A6","3","52091.824",,"119216.125","91167.42"
"6","A6","4","51904.957",,"118629.805","90744.164"
"6","A6","5","51747.348",,"118370.164","90581.48"
"6","A6","6","51725.35",,"118265.86","90473.23"
"6","A6","7","51833.043",,"118336.97","90492.48"
"6","A6","8","52058.457",,"118341.67","90691.67"
"6","A6","9","52139.95",,"118252.64","90808.03"
"6","A6","10","52215.78",,"118254.18","90777.73"
"6","A6","11","52229.81",,"118203.26","90781.39"
"6","A6","12","52261.402",,"118085.164","90880.21"
"6","A6","13","52365.45",,"118009.56","90854.25"
"6","A6","14","52461.82",,"118009.15","90887.7"
"6","A6","15","52258.312",,"117849.04","91243.31"
