# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-11_BARCA_plate 3_standards.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 06:23:43 PM CEST
# Run End Date/Time: 2021-08-11 07:33:08 PM CEST
# Run Duration: 69 minutes 25 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-13 09:37:50 AM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:35:15 PM CEST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"170","H2","STD_2","100000.0","GSX1","VIC","STANDARD","VIC","NFQ-MGB","Amp","23.215727521137204","23.23048125502519","0.9785865961661554","0.020864930561410224","","","false","0.04","true","3","20","","","","","40.6312","0.9995466233564532","-3.4704","94.15774015494635","0.09541720649262007","0.030173570048728567","false"
"171","H3","STD_3","10000.0","RALYL","CY5","STANDARD","CY5","NFQ-MGB","Amp","25.386857680631458","25.468822856439758","0.9910229916607709","0.11591626327087796","","","false","0.04","true","3","22","","","","","39.5226","0.9990209436285913","-3.4844","93.63881032130348","0.1408220047077419","0.04453182795474185","false"
"171","H3","STD_3","10000.0","GSX1","VIC","STANDARD","VIC","NFQ-MGB","Amp","26.621481723819883","26.671154385222206","0.9872660998681295","0.07024775143384816","","","false","0.04","true","3","24","","","","","40.6312","0.9995466233564532","-3.4704","94.15774015494635","0.09541720649262007","0.030173570048728567","false"
"172","H4","STD_4","1000.0","RALYL","CY5","STANDARD","CY5","NFQ-MGB","Amp","29.00268572810387","29.15854928076086","0.990670103048731","0.22042435004703947","","","false","0.04","true","3","26","","","","","39.5226","0.9990209436285913","-3.4844","93.63881032130348","0.1408220047077419","0.04453182795474185","false"
"172","H4","STD_4","1000.0","GSX1","VIC","STANDARD","VIC","NFQ-MGB","Amp","30.206405012557987","30.288808372246486","0.9801662757412384","0.11653594885736479","","","false","0.04","true","3","28","","","","","40.6312","0.9995466233564532","-3.4704","94.15774015494635","0.09541720649262007","0.030173570048728567","false"
"173","H5","gBLOCK","","RALYL","CY5","POSITIVE_CONTROL","CY5","NFQ-MGB","Amp","23.766447349115566","23.731286012828217","0.9913610528112727","0.04972563864963534","","","false","0.04","true","3","21","","","","","39.5226","0.9990209436285913","-3.4844","93.63881032130348","0.1408220047077419","0.04453182795474185","false"
"173","H5","gBLOCK","","GSX1","VIC","POSITIVE_CONTROL","VIC","NFQ-MGB","Amp","24.92717039368506","24.91405658252748","0.9821657676865557","0.018545729592704153","","","false","0.04","true","3","22","","","","","40.6312","0.9995466233564532","-3.4704","94.15774015494635","0.09541720649262007","0.030173570048728567","false"
"217","J1","STD_1","1000000.0","COL2A1","FAM","STANDARD","FAM","NFQ-MGB","Amp","19.21376342064768","19.635966454274858","0.9296663758304745","0.5970852562305697","","","false","0.12","true","3","13","","","","","40.1396","0.9902415010103455","-3.3837","97.48470964256602","0.4336492924729276","0.13713194699349615","false"
"217","J1","STD_1","1000000.0","EpC","CY5","STANDARD","CY5","NFQ-MGB","Amp","18.628463180679432","18.74293623745403","0.9810702576839685","0.16188934941726993","","","true","0.03999999910593033","true","3","15","","","","","39.1913","0.9992443072315917","-3.397","96.95956647495096","0.12060273977991988","0.03813793497611409","false"
"217","J1","STD_1","1000000.0","ImC","VIC","STANDARD","VIC","NFQ-MGB","Amp","20.60457442293672","20.671578343028987","0.9727155762528623","0.09475785252621759","","","true","0.03999999910593033","true","3","16","","","","","41.7758","0.9993724497826748","-3.5282","92.0569779565795","0.11414029074515646","0.03609432915485319","false"
"218","J2","STD_2","100000.0","COL2A1","FAM","STANDARD","FAM","NFQ-MGB","Amp","23.372394067095776","23.372275285832664","0.9305380031155343","1.6798209016799043E-4","","","false","0.12","true","3","19","","","","","40.1396","0.9902415010103455","-3.3837","97.48470964256602","0.4336492924729276","0.13713194699349615","false"
"218","J2","STD_2","100000.0","EpC","CY5","STANDARD","CY5","NFQ-MGB","Amp","22.22425747102608","22.253413818426345","0.9764307245235712","0.04123330192438537","","","true","0.03999999910593033","true","3","19","","","","","39.1913","0.9992443072315917","-3.397","96.95956647495096","0.12060273977991988","0.03813793497611409","false"
"218","J2","STD_2","100000.0","ImC","VIC","STANDARD","VIC","NFQ-MGB","Amp","24.156419721972334","24.05722940672526","0.9623149816362315","0.14027628907738973","","","true","0.03999999910593033","true","3","21","","","","","41.7758","0.9993724497826748","-3.5282","92.0569779565795","0.11414029074515646","0.03609432915485319","false"
"219","J3","STD_3","10000.0","COL2A1","FAM","STANDARD","FAM","NFQ-MGB","Amp","26.84128018509647","26.906568692262503","0.9037367068376259","0.09233189230017298","","","false","0.12","true","3","23","","","","","40.1396","0.9902415010103455","-3.3837","97.48470964256602","0.4336492924729276","0.13713194699349615","false"
"219","J3","STD_3","10000.0","EpC","CY5","STANDARD","CY5","NFQ-MGB","Amp","25.643673605431637","25.70823870034769","0.985823046529029","0.09130883288667922","","","true","0.03999999910593033","true","3","23","","","","","39.1913","0.9992443072315917","-3.397","96.95956647495096","0.12060273977991988","0.03813793497611409","false"
"219","J3","STD_3","10000.0","ImC","VIC","STANDARD","VIC","NFQ-MGB","Amp","27.543938757831967","27.62280021139052","0.9401866584345766","0.11152693717146579","","","true","0.03999999910593033","true","3","25","","","","","41.7758","0.9993724497826748","-3.5282","92.0569779565795","0.11414029074515646","0.03609432915485319","false"
"220","J4","STD_4","1000.0","COL2A1","FAM","STANDARD","FAM","NFQ-MGB","Inconclusive","29.33213005127697","29.73690675254335","0.7897824277745499","0.5724407006635863","","","false","0.12","true","3","22","","","","","40.1396","0.9902415010103455","-3.3837","97.48470964256602","0.4336492924729276","0.13713194699349615","false"
"220","J4","STD_4","1000.0","EpC","CY5","STANDARD","CY5","NFQ-MGB","Amp","28.891342777678194","28.91467328370294","0.9531277858693555","0.03299431804353401","","","true","0.03999999910593033","true","3","26","","","","","39.1913","0.9992443072315917","-3.397","96.95956647495096","0.12060273977991988","0.03813793497611409","false"
"220","J4","STD_4","1000.0","ImC","VIC","STANDARD","VIC","NFQ-MGB","Amp","31.306357028953787","31.243744380258562","0.8766846833498921","0.08854765696308949","","","true","0.03999999910593033","true","3","29","","","","","41.7758","0.9993724497826748","-3.5282","92.0569779565795","0.11414029074515646","0.03609432915485319","false"
"221","J5","gBLOCK","","COL2A1","FAM","POSITIVE_CONTROL","FAM","NFQ-MGB","Amp","24.419845302300942","24.48554405064084","0.9349072711681156","0.09291206093300618","","","false","0.12","true","3","19","","","","","40.1396","0.9902415010103455","-3.3837","97.48470964256602","0.4336492924729276","0.13713194699349615","false"
"221","J5","gBLOCK","","EpC","CY5","POSITIVE_CONTROL","CY5","NFQ-MGB","Amp","23.686559299091954","23.512830541184446","0.9889996047457424","0.24568956560689376","","","true","0.03999999910593033","true","3","20","","","","","39.1913","0.9992443072315917","-3.397","96.95956647495096","0.12060273977991988","0.03813793497611409","false"
"221","J5","gBLOCK","","ImC","VIC","POSITIVE_CONTROL","VIC","NFQ-MGB","Amp","25.699028206504423","25.32161712327434","0.945495135628894","0.5337398724938696","","","true","0.03999999910593033","true","3","22","","","","","41.7758","0.9993724497826748","-3.5282","92.0569779565795","0.11414029074515646","0.03609432915485319","false"
"241","K1","STD_1","1000000.0","COL2A1","FAM","STANDARD","FAM","NFQ-MGB","Amp","20.058169487902035","19.635966454274858","0.9398617363290676","0.5970852562305697","","","false","0.12","true","3","16","","","","","40.1396","0.9902415010103455","-3.3837","97.48470964256602","0.4336492924729276","0.13713194699349615","false"
"241","K1","STD_1","1000000.0","EpC","CY5","STANDARD","CY5","NFQ-MGB","Amp","18.857409294228624","18.74293623745403","0.9757678668192109","0.16188934941726993","","","true","0.03999999910593033","true","3","16","","","","","39.1913","0.9992443072315917","-3.397","96.95956647495096","0.12060273977991988","0.03813793497611409","false"
"241","K1","STD_1","1000000.0","ImC","VIC","STANDARD","VIC","NFQ-MGB","Amp","20.738582263121252","20.671578343028987","0.9530744104305093","0.09475785252621759","","","true","0.03999999910593033","true","3","18","","","","","41.7758","0.9993724497826748","-3.5282","92.0569779565795","0.11414029074515646","0.03609432915485319","false"
"242","K2","STD_2","100000.0","COL2A1","FAM","STANDARD","FAM","NFQ-MGB","Amp","23.372156504569553","23.372275285832664","0.9335271308650861","1.6798209016799043E-4","","","false","0.12","true","3","19","","","","","40.1396","0.9902415010103455","-3.3837","97.48470964256602","0.4336492924729276","0.13713194699349615","false"
