# File Name: C:\Users\charl\Dropbox\eutops\data\raw_data\methylight\Barcelona_selfsamples\2021-08-11_BARCA_plate 3_standards.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 06:23:43 PM CEST
# Run End Date/Time: 2021-08-11 07:33:08 PM CEST
# Run Duration: 69 minutes 25 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-10-27 04:34:55 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2022-10-27 04:35:14 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"4","A4","2","61945.914",,"124598.55","113546.99"
"4","A4","3","61023.61",,"122967.72","111947.055"
"4","A4","4","60546.46",,"122009.266","110308.8"
"4","A4","5","59905.94",,"120465.555","108845.65"
"4","A4","6","59243.004",,"119479.75","107966.06"
"4","A4","7","58830.07",,"118941.234","107134.78"
"4","A4","8","58531.69",,"118320.266","106157.48"
"4","A4","9","58024.773",,"117198.35","105409.69"
"4","A4","10","57442.69",,"115865.29","104156.35"
"4","A4","11","56629.168",,"114983.41","102782.54"
"4","A4","12","56156.547",,"114717.6","102470.54"
"4","A4","13","56047.047",,"114502.15","102470.03"
"4","A4","14","55994.805",,"114408.29","102428.59"
"4","A4","15","56035.1",,"114368.836","102342.35"
"4","A4","16","56243.375",,"114354.555","102388.99"
"4","A4","17","56295.035",,"114437.336","102665.28"
"4","A4","18","56435.74",,"114466.43","102753.055"
"4","A4","19","56425.297",,"114621.11","102847.07"
"4","A4","20","56446.95",,"114562.93","102816.93"
"4","A4","21","56523.086",,"114527.9","102755.11"
"4","A4","22","56559.0",,"114579.71","102828.38"
"4","A4","23","56704.43",,"114279.77","103105.69"
"4","A4","24","56878.477",,"114180.81","103113.3"
"4","A4","25","57135.18",,"114163.47","103246.59"
"4","A4","26","57186.484",,"114254.28","103733.55"
"4","A4","27","57558.805",,"114592.88","104126.305"
"4","A4","28","58156.453",,"114469.13","105220.3"
"4","A4","29","59396.184",,"114428.805","107218.01"
"4","A4","30","62151.883",,"114622.54","111543.32"
"4","A4","31","66856.984",,"114731.24","118752.445"
"4","A4","32","74272.26",,"115052.414","128982.21"
"4","A4","33","85149.36",,"115489.32","141225.1"
"4","A4","34","98581.24",,"116177.65","153398.28"
"4","A4","35","112465.03",,"116624.04","164247.47"
"4","A4","36","124985.55",,"117598.88","172990.8"
"4","A4","37","135886.55",,"118124.016","178894.6"
"4","A4","38","144817.78",,"118431.664","183129.97"
"4","A4","39","151959.36",,"118768.72","185857.23"
"4","A4","40","157305.2",,"119119.02","187648.75"
"4","A4","41","161310.45",,"119405.016","188527.36"
"4","A4","42","164233.31",,"119448.125","188905.98"
"4","A4","43","166508.02",,"119789.28","188223.25"
"4","A4","44","168543.14",,"119777.33","187881.23"
"4","A4","45","169567.56",,"119905.805","187471.25"
"5","A5","1","66919.06",,"134596.8","121574.79"
"5","A5","2","66052.09",,"132858.92","119860.06"
"5","A5","3","63816.027",,"129561.71","116407.56"
"5","A5","4","62599.07",,"127460.22","114014.45"
"5","A5","5","62136.86",,"126234.18","112294.48"
"5","A5","6","61574.387",,"125024.375","110300.13"
"5","A5","7","60761.5",,"123586.53","109081.09"
"5","A5","8","60168.906",,"122604.31","108307.305"
"5","A5","9","59613.566",,"122078.234","107596.08"
"5","A5","10","59150.363",,"121300.914","106803.49"
"5","A5","11","58408.04",,"120090.36","105461.16"
"5","A5","12","57832.72",,"118843.0","104111.73"
"5","A5","13","57473.81",,"118176.586","103355.67"
"5","A5","14","57253.18",,"118032.39","103203.04"
"5","A5","15","57201.91",,"118042.945","103223.43"
"5","A5","16","57193.2",,"118129.41","103337.22"
"5","A5","17","57212.28",,"118168.375","103386.98"
"5","A5","18","57298.566",,"118051.09","103537.305"
"5","A5","19","57448.32",,"117998.805","103561.11"
"5","A5","20","58042.367",,"118031.91","103797.234"
"5","A5","21","58269.766",,"117976.734","104389.13"
"5","A5","22","58924.95",,"117842.56","104889.58"
"5","A5","23","59495.426",,"117830.4","105899.016"
"5","A5","24","60939.832",,"117972.41","108542.39"
"5","A5","25","64209.516",,"118209.34","113665.19"
"5","A5","26","69824.12",,"118306.09","121655.82"
"5","A5","27","78341.836",,"118804.734","132480.88"
"5","A5","28","89932.29",,"119512.76","145017.38"
"5","A5","29","104060.92",,"120024.7","157347.0"
"5","A5","30","118525.086",,"120588.484","167611.97"
"5","A5","31","130626.195",,"121199.01","175592.7"
"5","A5","32","140868.17",,"121785.16","181257.42"
"5","A5","33","148995.17",,"122347.055","185231.8"
"5","A5","34","155863.88",,"122821.86","188077.16"
"5","A5","35","161141.75",,"123007.73","189588.92"
"5","A5","36","165076.73",,"123344.695","190183.36"
"5","A5","37","167714.52",,"123444.27","190353.1"
"5","A5","38","170151.75",,"123448.96","190020.36"
"5","A5","39","171946.78",,"123604.32","189513.19"
"5","A5","40","173171.36",,"123581.7","189064.38"
"5","A5","41","174258.33",,"123719.914","188654.92"
"5","A5","42","174693.72",,"123748.305","188318.83"
"5","A5","43","175270.4",,"123635.51","187795.95"
"5","A5","44","176108.92",,"123899.195","187682.12"
"5","A5","45","176562.8",,"123948.234","187872.19"
"25","B1","1","64879.6",,"131736.31","114029.46"
"25","B1","2","64311.2",,"130628.46","112730.02"
"25","B1","3","63311.082",,"128425.12","110361.1"
"25","B1","4","62402.336",,"126902.71","108688.07"
"25","B1","5","61356.125",,"125492.51","107634.67"
"25","B1","6","60687.47",,"124451.74","106050.91"
"25","B1","7","59684.41",,"123015.945","104959.82"
"25","B1","8","58723.816",,"121454.07","103475.82"
"25","B1","9","58132.047",,"120316.73","101521.67"
"25","B1","10","57735.684",,"119805.766","101011.29"
"25","B1","11","57684.785",,"119740.61","100975.68"
"25","B1","12","57834.707",,"119827.56","100962.44"
"25","B1","13","58065.664",,"119683.336","101071.92"
"25","B1","14","58324.84",,"119660.766","101560.62"
"25","B1","15","58323.36",,"119739.59","101817.4"
"25","B1","16","58465.13",,"119690.62","102067.49"
"25","B1","17","59198.35",,"119667.484","102631.836"
"25","B1","18","60404.32",,"119717.98","103992.03"
"25","B1","19","62153.004",,"119899.25","106786.33"
"25","B1","20","65263.234",,"120201.516","112719.48"
"25","B1","21","71193.4",,"120371.1","121788.81"
"25","B1","22","80379.33",,"120850.57","133465.98"
"25","B1","23","93427.06",,"121284.76","146808.28"
"25","B1","24","108355.734",,"122131.85","159646.95"
"25","B1","25","122555.56",,"122901.05","169754.08"
"25","B1","26","135227.78",,"123438.29","177447.3"
"25","B1","27","145699.05",,"123997.33","182987.3"
"25","B1","28","154054.42",,"124613.8","186757.12"
"25","B1","29","160589.45",,"125133.91","188915.55"
"25","B1","30","165674.3",,"125216.05","189701.81"
