# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-12_BARCA_plate 4_A7-G12(1).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-12 03:47:11 PM CEST
# Run End Date/Time: 2021-08-12 04:56:45 PM CEST
# Run Duration: 69 minutes 34 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-13 11:33:57 AM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:31:06 PM CEST
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"16000491011105","EpC","2","-","0","27.75496830897683","0.17958108241552953","0.1269830011488412",
"16000491011105","GSX1","2","-","0","36.22079004735772","1.2750213883554817","0.9015762698640476",
"16000491011105","GYPC1","2","-","0","","","",
"16000491011105","GYPC2","2","-","0","","","",
"16000491011105","ImC","2","-","0","27.22302288351871","0.09243880394089855","0.06536410511138312",
"16000491011105","RALYL","2","-","0","35.821298372732215","0.43912954074764277","0.31051147608199253",
"16000491011105","ZSCAN12","2","-","0","","","",
"16000491011107","COL2A1","2","-","0","26.364673902415223","0.20986350418168004","0.1483959069304373",
"16000491011107","DPP6","2","-","0","37.05493687949883","0.6959517606941628","0.49211220936555977",
"16000491011107","EpC","2","-","0","25.723831009998438","0.047959439655601024","0.0339124450023825",
"16000491011107","GSX1","2","-","0","37.07433977480714","2.2581964044744818","1.5967859908549857",
"16000491011107","GYPC1","2","-","0","","","",
"16000491011107","GYPC2","2","-","0","","","",
"16000491011107","ImC","2","-","0","28.194585770497504","0.04524810866274282","0.03199524447129121",
"16000491011107","RALYL","2","-","0","35.06412156449953","0.5397893598897846","0.38168871679041244",
"16000491011107","ZSCAN12","2","-","0","","","",
"16000491011108","COL2A1","2","-","0","25.163319272648383","0.1663880712166221","0.1176541334658237",
"16000491011108","DPP6","2","-","0","33.32967025183377","0.2449765222669997","0.17322456012649273",
"16000491011108","EpC","2","-","0","25.10054109586844","0.0897343005382555","0.06345173241563212",
"16000491011108","GSX1","2","-","0","33.70452513554826","0.253785907220041","0.179453735964871",
"16000491011108","GYPC1","2","-","0","","","",
"16000491011108","GYPC2","2","-","0","","","",
"16000491011108","ImC","2","-","0","26.047382477196322","0.029197139945948664","0.020645495647032927",
"16000491011108","RALYL","2","-","0","32.42276268255784","0.03701019804395578","0.026170162009938224",
"16000491011108","ZSCAN12","2","-","0","","","",
"16000491011111","COL2A1","2","-","0","25.17529599162129","0.21313870368079132","0.1507118227059977",
"16000491011111","DPP6","2","-","0","","","",
"16000491011111","EpC","2","-","0","25.88092426086966","0.11826360816054055","0.08362499929790694",
"16000491011111","GSX1","2","-","0","35.09888627418036","0.8879033600254698","0.6278424869123301",
"16000491011111","GYPC1","2","-","0","","","",
"16000491011111","GYPC2","2","-","0","","","",
"16000491011111","ImC","2","-","0","25.970436681097894","0.018560352483137744","0.013124151102039273",
"16000491011111","RALYL","2","-","0","36.02023190496516","2.7065051164641756","1.913788121167905",
"16000491011111","ZSCAN12","2","-","0","","","",
"16000491011118","COL2A1","2","-","0","24.484310236656146","0.08137987940567816","0.05754426457989849",
"16000491011118","DPP6","2","-","0","36.31052319042138","0.5238321234391548","0.37040524668717495",
"16000491011118","EpC","2","-","0","23.660519037792618","0.04022608022646335","0.028444134108686327",
"16000491011118","GSX1","2","-","0","39.29385994024717","","",
"16000491011118","GYPC1","2","-","0","","","",
"16000491011118","GYPC2","2","-","0","","","",
"16000491011118","ImC","2","-","0","27.69531416338724","0.018013953184385978","0.012737788452656326",
"16000491011118","RALYL","2","-","0","36.38907100519866","0.3566461928163484","0.2521869414248049",
"16000491011118","ZSCAN12","2","-","0","","","",
"16000491011121","COL2A1","2","-","0","26.261822934400193","0.24013729539277254","0.16980270998802652",
"16000491011121","DPP6","2","-","0","","","",
"16000491011121","EpC","2","-","0","25.318212547812436","0.06577475749858183","0.046509777058147926",
"16000491011121","GSX1","2","-","0","","","",
"16000491011121","GYPC1","2","-","0","35.80769789261611","","",
"16000491011121","GYPC2","2","-","0","","","",
"16000491011121","ImC","2","-","0","30.079861368765748","0.33708236228301364","0.23835322418869945",
"16000491011121","RALYL","2","-","0","34.719133074307024","","",
"16000491011121","ZSCAN12","2","-","0","","","",
"H2O","COL2A1","1","-","0","","","",
"H2O","DPP6","2","-","0","","","",
"H2O","EpC","1","-","0","","","",
"H2O","GSX1","2","-","0","","","",
"H2O","GYPC1","2","-","0","","","",
"H2O","GYPC2","2","-","0","","","",
"H2O","ImC","1","-","0","","","",
"H2O","RALYL","2","-","0","","","",
"H2O","ZSCAN12","2","-","0","","","",
"STD1","COL2A1","2","1000000.0","0","20.79270838052037","0.2673959845061825","0.18907751390637464",
"STD1","DPP6","2","1000000.0","0","20.293434173784707","0.1877343505738848","0.13274823235244654",
"STD1","EpC","2","1000000.0","0","19.739043169393682","0.05975949011933247","0.04225634070363047",
"STD1","GSX1","2","1000000.0","0","20.663430494517137","0.08528795155167564","0.06030768889569957",
"STD1","GYPC1","2","1000000.0","0","19.589466269393885","0.1499374286142208","0.1060217725267894",
"STD1","GYPC2","2","1000000.0","0","19.372433600947566","0.00821121077470137","0.005806202820543383",
"STD1","ImC","2","1000000.0","0","21.694153598386343","0.2589635297467831","0.18311486796395454",
"STD1","RALYL","2","1000000.0","0","19.550501364459738","0.12347064684521623","0.08730693166174179",
"STD1","ZSCAN12","2","1000000.0","0","20.27697901966462","0.07105904918191916","0.050246335541203425",
"STD2","COL2A1","2","100000.0","0","24.629774250973217","0.028297080362250055","0.0200090574119277",
"STD2","DPP6","2","100000.0","0","23.94341416618267","0.0305368629669545","0.02159282288009788",
"STD2","EpC","2","100000.0","0","23.28671033922585","0.0931748626634543","0.0658845772254538",
"STD2","GSX1","2","100000.0","0","24.23572865925675","0.009884139653948163","0.0069891421755016005",
"STD2","GYPC1","2","100000.0","0","23.033300904939626","0.1081275061358702","0.07645769282146384",
"STD2","GYPC2","2","100000.0","0","22.845663545973323","0.03584720506863886","0.025347801790619313",
"STD2","ImC","2","100000.0","0","25.217739515924332","0.044672858019414216","0.03158848084051163",
"STD2","RALYL","2","100000.0","0","23.086929266444642","0.11940369224570538","0.08443116048564984",
"STD2","ZSCAN12","2","100000.0","0","23.822089848593578","0.14867780468416336","0.10513108390410095",
"STD3","COL2A1","2","10000.0","0","28.01853994171475","0.21923822854107694","0.15502483809672157",
"STD3","DPP6","2","10000.0","0","27.44242399040466","0.1294371960177818","0.09152591904194589",
"STD3","EpC","2","10000.0","0","26.756819383172147","0.04646617156804047","0.032856545011538965",
"STD3","GSX1","2","10000.0","0","27.81160976545058","0.03086966358059364","0.02182814845078516",
"STD3","GYPC1","2","10000.0","0","26.654896809477098","0.15709369768960563","0.1110820189179896",
"STD3","GYPC2","2","10000.0","0","26.43346129331887","0.060260503721397525","0.04261061081911737",
"STD3","ImC","2","10000.0","0","28.756350058757647","0.0582639298901616","0.04119881992391084",
"STD3","RALYL","2","10000.0","0","26.544777119334764","0.028934431315686803","0.020459732593098537",
"STD3","ZSCAN12","2","10000.0","0","27.285050447064716","0.054026162432541054","0.03820226581753568",
"STD4","COL2A1","2","1000.0","0","31.319883221295548","0.6853365354791978","0.48460611163223566",
"STD4","DPP6","2","1000.0","0","30.908676855815894","0.08278685750039755","0.058539148331655494",
"STD4","EpC","2","1000.0","0","30.279582111710802","0.08183005365011418","0.057862585840854734",
"STD4","GSX1","2","1000.0","0","31.29787809408626","0.36169281508202367","0.25575544225095087",
"STD4","GYPC1","2","1000.0","0","29.94477185770206","0.0035572808157935286","0.002515377387432418",
"STD4","GYPC2","2","1000.0","0","29.811370199379002","0.06685623954224072","0.047274500344950614",
"STD4","ImC","2","1000.0","0","32.43600045279878","0.050985805205103055","0.03605240860478474",
"STD4","RALYL","2","1000.0","0","30.130301072712967","0.5140540905302672","0.3634911333106353",
"STD4","ZSCAN12","2","1000.0","0","30.82405535611028","0.11644922163395424","0.08234203428126426",
"gBlock","COL2A1","2","-","0","25.9648556711597","0.27549294689284864","0.19480293091699868",
"gBlock","DPP6","2","-","0","25.83806143117798","0.03902568811067712","0.027595328703531017",
"gBlock","EpC","2","-","0","25.3370706991484","0.01775599343629828","0.01255538336551034",
"gBlock","GSX1","2","-","0","26.243520878974344","0.0983822110019052","0.06956672854757293",
"gBlock","GYPC1","2","-","0","24.90526042531419","0.06650003385519711","0.04702262488814486",
"gBlock","GYPC2","2","-","0","24.652223809327047","0.023930471301430452","0.016921398534231538",
"gBlock","ImC","2","-","0","27.199783534483664","0.11674847070725428","0.0825536353302585",
"gBlock","RALYL","2","-","0","25.101574828026212","0.22299665708450128","0.15768244840638201",
"gBlock","ZSCAN12","2","-","0","25.736563837530735","0.047323551391059517","0.033462804098448255",
