# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-12_BARCA_plate 4_A7-G12(1).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-12 03:47:11 PM CEST
# Run End Date/Time: 2021-08-12 04:56:45 PM CEST
# Run Duration: 69 minutes 34 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-13 11:33:57 AM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:31:06 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"6","A6","45","59700.27",,"116451.2","108071.664"
"7","A7","1","9994.048",,"127149.37","61264.816"
"7","A7","2","9889.06",,"126644.22","61159.07"
"7","A7","3","9662.861",,"125673.52","60632.496"
"7","A7","4","9561.144",,"124583.89","60247.52"
"7","A7","5","9535.488",,"123304.64","59831.215"
"7","A7","6","9588.366",,"122458.95","59568.33"
"7","A7","7","9542.141",,"122211.836","59271.125"
"7","A7","8","9419.632",,"122166.516","59163.75"
"7","A7","9","9432.706",,"122157.26","59092.965"
"7","A7","10","9599.3125",,"122091.164","59136.42"
"7","A7","11","9608.4795",,"122074.79","59374.273"
"7","A7","12","9633.896",,"122085.625","59405.195"
"7","A7","13","9679.841",,"122104.26","59483.418"
"7","A7","14","9555.049",,"122224.86","59569.2"
"7","A7","15","9549.908",,"122350.914","59444.52"
"7","A7","16","9808.184",,"122367.83","59462.918"
"7","A7","17","10043.963",,"122472.76","59869.766"
"7","A7","18","10145.364",,"122462.29","60073.95"
"7","A7","19","10113.368",,"122476.16","60159.973"
"7","A7","20","9964.93",,"122429.484","60187.12"
"7","A7","21","9635.245",,"122433.266","60168.8"
"7","A7","22","9611.92",,"122669.05","60131.13"
"7","A7","23","9963.877",,"122771.88","60276.812"
"7","A7","24","10122.009",,"122890.414","60273.086"
"7","A7","25","10137.41",,"122831.13","60388.707"
"7","A7","26","10397.39",,"122710.08","60410.527"
"7","A7","27","10553.789",,"122543.875","60669.09"
"7","A7","28","10508.338",,"122511.27","60683.266"
"7","A7","29","10480.913",,"122728.875","60884.754"
"7","A7","30","10775.628",,"122850.1","61128.797"
"7","A7","31","11120.328",,"122871.97","61096.637"
"7","A7","32","11791.097",,"122827.164","60986.117"
"7","A7","33","12383.758",,"122753.88","61114.855"
"7","A7","34","13462.224",,"122788.54","61426.125"
"7","A7","35","14920.553",,"122927.23","61425.84"
"7","A7","36","16552.7",,"122935.87","61573.957"
"7","A7","37","18357.846",,"123063.875","61613.285"
"7","A7","38","19931.621",,"122928.59","61779.36"
"7","A7","39","21965.277",,"122872.445","61854.785"
"7","A7","40","23779.105",,"123119.08","61663.727"
"7","A7","41","25552.68",,"123316.03","61632.016"
"7","A7","42","27336.592",,"123326.74","62180.523"
"7","A7","43","29092.318",,"123317.625","62303.08"
"7","A7","44","30813.225",,"123458.086","62153.707"
"7","A7","45","32244.578",,"123620.85","61978.043"
"8","A8","1","10984.929",,"144389.38","67104.625"
"8","A8","2","10960.389",,"143229.4","66815.31"
"8","A8","3","10914.333",,"141571.1","65816.586"
"8","A8","4","10468.747",,"140000.75","65090.293"
"8","A8","5","10389.159",,"138470.88","64379.523"
"8","A8","6","10534.579",,"137214.69","64140.95"
"8","A8","7","10549.991",,"136932.1","63986.38"
"8","A8","8","10619.251",,"137013.22","63796.242"
"8","A8","9","10726.87",,"136902.4","63695.04"
"8","A8","10","10777.417",,"136796.81","63667.54"
"8","A8","11","11007.421",,"136730.17","63721.453"
"8","A8","12","10960.324",,"136652.86","63743.258"
"8","A8","13","10887.669",,"136581.56","63602.37"
"8","A8","14","10946.327",,"136571.88","63631.75"
"8","A8","15","11040.854",,"136743.64","63909.78"
"8","A8","16","10972.479",,"136678.86","63955.645"
"8","A8","17","10910.259",,"136442.25","63984.977"
"8","A8","18","10926.365",,"136349.92","64295.95"
"8","A8","19","10755.522",,"136361.61","64406.344"
"8","A8","20","10700.252",,"136543.72","64580.12"
"8","A8","21","10818.07",,"136594.38","64557.85"
"8","A8","22","10819.11",,"136610.17","64507.965"
"8","A8","23","10971.314",,"136778.8","64639.523"
"8","A8","24","11293.345",,"136754.23","64659.27"
"8","A8","25","11319.246",,"136688.97","64834.637"
"8","A8","26","11391.294",,"136619.36","64859.3"
"8","A8","27","11403.557",,"136562.75","65078.45"
"8","A8","28","11633.034",,"136565.3","65165.785"
"8","A8","29","11628.223",,"136546.88","65495.785"
"8","A8","30","11669.279",,"136377.98","65506.11"
"8","A8","31","11637.231",,"136311.81","65554.44"
"8","A8","32","11857.674",,"136307.28","65457.367"
"8","A8","33","12474.918",,"136267.34","65371.93"
"8","A8","34","13667.589",,"136251.61","65568.47"
"8","A8","35","14574.467",,"136281.17","65689.77"
"8","A8","36","15597.964",,"136241.34","65631.66"
"8","A8","37","16520.48",,"136204.9","65802.164"
"8","A8","38","17817.162",,"136218.33","65980.17"
"8","A8","39","19211.578",,"136310.72","65720.66"
"8","A8","40","20680.576",,"136375.06","65574.414"
"8","A8","41","21589.486",,"136483.03","65683.78"
"8","A8","42","22877.975",,"136451.06","65710.98"
"8","A8","43","24056.902",,"136382.4","66099.21"
"8","A8","44","25169.207",,"136294.1","66133.61"
"8","A8","45","25936.277",,"136255.23","65989.62"
"9","A9","1","11015.174",,"153985.77","71499.91"
"9","A9","2","10991.384",,"152945.73","71025.14"
"9","A9","3","10678.001",,"150819.98","70178.766"
"9","A9","4","10432.093",,"149174.03","69219.41"
"9","A9","5","10377.898",,"147539.84","68589.805"
"9","A9","6","10383.257",,"146156.53","68216.7"
"9","A9","7","10414.626",,"145769.47","67866.69"
"9","A9","8","10534.943",,"145592.69","67792.984"
"9","A9","9","10394.299",,"145525.67","67838.13"
"9","A9","10","10411.085",,"145576.86","67838.33"
"9","A9","11","10630.433",,"145278.75","67902.01"
"9","A9","12","10520.82",,"145150.88","67982.32"
"9","A9","13","10431.981",,"145146.92","67805.09"
"9","A9","14","10495.515",,"145196.12","67830.445"
"9","A9","15","10856.135",,"145313.23","68141.2"
"9","A9","16","10896.5625",,"145260.45","68232.24"
"9","A9","17","10894.106",,"145129.62","68424.695"
"9","A9","18","10912.908",,"145069.94","68540.62"
"9","A9","19","10870.784",,"145084.73","68679.734"
"9","A9","20","10880.612",,"145116.0","68907.61"
"9","A9","21","10863.545",,"145353.97","68931.03"
"9","A9","22","10960.63",,"145343.36","68825.87"
"9","A9","23","10940.243",,"145191.28","68720.875"
"9","A9","24","11025.369",,"145170.05","68667.78"
"9","A9","25","11231.353",,"145284.22","68864.91"
"9","A9","26","11261.876",,"144911.89","69165.195"
"9","A9","27","11527.787",,"144904.98","69415.125"
"9","A9","28","11849.682",,"145224.47","69397.39"
"9","A9","29","12042.195",,"144950.6","69542.16"
