# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-11_BARCA_plate 3_A1-G6(2).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 02:27:49 PM CEST
# Run End Date/Time: 2021-08-11 03:37:23 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 03:15:33 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:56 PM CEST
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"16000491010702","DPP6","2","-","0","","","",
"16000491010702","EpC","2","-","0","31.94384729079463","0.07927544177201752","0.056056202458552876",
"16000491010702","GSX1","2","-","0","","","",
"16000491010702","GYPC1","2","-","0","","","",
"16000491010702","GYPC2","2","-","0","","","",
"16000491010702","ImC","2","-","0","","","",
"16000491010702","RALYL","2","-","0","","","",
"16000491010702","ZSCAN12","2","-","0","","","",
"16000491010706","COL2A1","2","-","0","26.66936540596715","0.09769702504248112","0.06908222890929035",
"16000491010706","DPP6","2","-","0","36.845285392045035","0.21747474065172556","0.15377786385162087",
"16000491010706","EpC","2","-","0","25.437877039704485","0.027383978630173278","0.01936339698526303",
"16000491010706","GSX1","2","-","0","36.295139458137484","1.6326635068865394","1.1544674371152814",
"16000491010706","GYPC1","2","-","0","","","",
"16000491010706","GYPC2","2","-","0","","","",
"16000491010706","ImC","2","-","0","29.95823758880339","0.1259586553126231","0.08906621932069474",
"16000491010706","RALYL","2","-","0","38.25797274452514","2.5450492188859823","1.799621561127804",
"16000491010706","ZSCAN12","2","-","0","","","",
"16000491010709","COL2A1","2","-","0","26.697295871634815","0.04884242158865675","0.034536807514911415",
"16000491010709","DPP6","2","-","0","41.379602868716674","","",
"16000491010709","EpC","2","-","0","25.263689220895014","0.026266287154316694","0.018573069763410437",
"16000491010709","GSX1","2","-","0","38.27310310264335","","",
"16000491010709","GYPC1","2","-","0","","","",
"16000491010709","GYPC2","2","-","0","","","",
"16000491010709","ImC","2","-","0","30.923228019932175","0.1446790348980781","0.10230352667195618",
"16000491010709","RALYL","2","-","0","38.23247991906167","1.1575339378816785","0.8185000969297026",
"16000491010709","ZSCAN12","2","-","0","","","",
"16000491010713","COL2A1","2","-","0","34.60050755437841","","",
"16000491010713","DPP6","2","-","0","","","",
"16000491010713","EpC","2","-","0","32.242287101550815","0.44044076107530494","0.3114386488673121",
"16000491010713","GSX1","2","-","0","","","",
"16000491010713","GYPC1","2","-","0","","","",
"16000491010713","GYPC2","2","-","0","","","",
"16000491010713","ImC","2","-","0","36.59316255877031","1.420504892267659","1.0044486420311278",
"16000491010713","RALYL","2","-","0","36.11179416835749","","",
"16000491010713","ZSCAN12","2","-","0","37.43759325428772","","",
"16000491010724","COL2A1","2","-","0","38.65567056997911","5.856492333192265","4.141165442767276",
"16000491010724","DPP6","2","-","0","","","",
"16000491010724","EpC","2","-","0","31.425214932227945","0.04246955299631302","0.03003050891765439",
"16000491010724","GSX1","2","-","0","","","",
"16000491010724","GYPC1","2","-","0","","","",
"16000491010724","GYPC2","2","-","0","","","",
"16000491010724","ImC","2","-","0","","","",
"16000491010724","RALYL","2","-","0","37.40088978985061","","",
"16000491010724","ZSCAN12","2","-","0","","","",
"16000491010725","COL2A1","2","-","0","25.150715764558083","0.11010010907935065","0.07785253373938741",
"16000491010725","DPP6","2","-","0","35.41685222272717","0.12990218952979904","0.09185471910750102",
"16000491010725","EpC","2","-","0","24.64499822461439","0.03750876041434985","0.026522698842888312",
"16000491010725","GSX1","2","-","0","37.724719880589966","0.546256095398293","0.3862613893206186",
"16000491010725","GYPC1","2","-","0","","","",
"16000491010725","GYPC2","2","-","0","","","",
"16000491010725","ImC","2","-","0","26.774091214340025","0.16668230035623402","0.11786218488566595",
"16000491010725","RALYL","2","-","0","33.89144141641798","0.2284724505062401","0.16155441906727022",
"16000491010725","ZSCAN12","2","-","0","","","",
"16000491010764","COL2A1","2","-","0","26.314990497645113","0.05943930115308066","0.042029932914332706",
"16000491010764","DPP6","2","-","0","32.374489876712644","0.12414934965739362","0.0877868470226428",
"16000491010764","EpC","2","-","0","25.95625952901093","0.034659984654848985","0.024508310185265395",
"16000491010764","GSX1","2","-","0","33.0460963290697","0.20965998780923226","0.148251999123397",
"16000491010764","GYPC1","2","-","0","","","",
"16000491010764","GYPC2","2","-","0","","","",
"16000491010764","ImC","2","-","0","27.34368414848936","0.04008089352678835","0.028341471608808035",
"16000491010764","RALYL","2","-","0","32.94247604133726","0.1921496182719242","0.13587029808248413",
"16000491010764","ZSCAN12","2","-","0","","","",
"16000491010786","COL2A1","2","-","0","26.25718858586836","0.09564347839818597","0.06763015215162636",
"16000491010786","DPP6","2","-","0","33.2943901097598","0.09633636430945562","0.06812009647807375",
"16000491010786","EpC","2","-","0","25.52358271769427","0.12442673576396167","0.087982988619604",
"16000491010786","GSX1","2","-","0","35.93313071059164","0.596700508034963","0.4219309755689803",
"16000491010786","GYPC1","2","-","0","30.8241413168242","0.33887733391396946","0.2396224608009858",
"16000491010786","GYPC2","2","-","0","31.424972828098902","0.15224684952233739","0.10765477971153264",
"16000491010786","ImC","2","-","0","28.284459770008606","0.055892657830580984","0.039522077370543196",
"16000491010786","RALYL","2","-","0","36.07194548222131","0.1157853035993359","0.08187257333683358",
"16000491010786","ZSCAN12","2","-","0","","","",
"16000491010794","COL2A1","2","-","0","37.684791344827865","7.369730123702234","5.211186145984623",
"16000491010794","DPP6","2","-","0","37.702517627755114","","",
"16000491010794","EpC","2","-","0","31.22074951538069","0.31557607127419096","0.22314597997818966",
"16000491010794","GSX1","2","-","0","36.44436781861401","","",
"16000491010794","GYPC1","2","-","0","36.88097257253064","","",
"16000491010794","GYPC2","2","-","0","","","",
"16000491010794","ImC","2","-","0","33.98805664210515","0.16818822453725663","0.11892703408601983",
"16000491010794","RALYL","2","-","0","44.86380220574424","","",
"16000491010794","ZSCAN12","2","-","0","37.43554977954108","0.26894118713602505","0.19017013716424358",
"16000491010797","COL2A1","2","-","0","35.66379823429842","","",
"16000491010797","DPP6","2","-","0","40.11709957288862","1.6151700553469905","1.1420976989053082",
"16000491010797","EpC","2","-","0","32.187711138408005","0.06373148519758733","0.04506496535830407",
"16000491010797","GSX1","2","-","0","37.54423052008193","0.5018488028455372","0.3548606916224301",
"16000491010797","GYPC1","2","-","0","","","",
"16000491010797","GYPC2","2","-","0","","","",
"16000491010797","ImC","2","-","0","36.43000468639123","0.0669353217278301","0.047330419894651914",
"16000491010797","RALYL","2","-","0","36.779959909325086","","",
"16000491010797","ZSCAN12","2","-","0","","","",
"16000491010799","COL2A1","2","-","0","33.07298258926549","0.4260943879099975","0.30129423111669046",
"16000491010799","DPP6","2","-","0","39.10998884611926","0.10200833967474078","0.07213078872158994",
"16000491010799","EpC","2","-","0","30.507457292697822","0.12415637858621013","0.08779181722587344",
"16000491010799","GSX1","2","-","0","38.444991244462805","","",
"16000491010799","GYPC1","2","-","0","35.41168002092465","0.8000344452205461","0.5657097813982656",
"16000491010799","GYPC2","2","-","0","35.186923831276076","","",
"16000491010799","ImC","2","-","0","","","",
"16000491010799","RALYL","2","-","0","","","",
"16000491010799","ZSCAN12","2","-","0","36.40295485776639","0.3764982634349413","0.26622447517980613",
"16000491010807","COL2A1","2","-","0","26.906319117148712","0.06196470067543289","0.043815660041793235",
"16000491010807","DPP6","2","-","0","39.54863759854521","","",
"16000491010807","EpC","2","-","0","25.515953581574088","0.1807142716679535","0.1277842869535979",
"16000491010807","GSX1","2","-","0","37.60072143369851","","",
"16000491010807","GYPC1","2","-","0","37.156487647667326","","",
"16000491010807","GYPC2","2","-","0","","","",
"16000491010807","ImC","2","-","0","29.75384088738979","0.22544230705255933","0.15941178408320453",
"16000491010807","RALYL","2","-","0","","","",
"16000491010807","ZSCAN12","2","-","0","37.088078019855686","","",
"16000491010864","COL2A1","2","-","0","26.353269071450683","0.2878884324203615","0.2035678627896027",
"16000491010864","DPP6","2","-","0","","","",
"16000491010864","EpC","2","-","0","25.010679604061558","0.032949962618842955","0.023299142007627106",
"16000491010864","GSX1","2","-","0","","","",
"16000491010864","GYPC1","2","-","0","","","",
"16000491010864","GYPC2","2","-","0","","","",
"16000491010864","ImC","2","-","0","31.30406326613399","0.2711749840175014","0.19174967008692886",
"16000491010864","RALYL","2","-","0","36.61520526240805","","",
"16000491010864","ZSCAN12","2","-","0","","","",
"16000491010867","COL2A1","2","-","0","","","",
"16000491010867","DPP6","2","-","0","","","",
"16000491010867","EpC","2","-","0","32.39132226375081","0.1075538784545196","0.07605207679810451",
"16000491010867","GSX1","2","-","0","","","",
"16000491010867","GYPC1","2","-","0","","","",
"16000491010867","GYPC2","2","-","0","","","",
"16000491010867","ImC","2","-","0","","","",
"16000491010867","RALYL","2","-","0","","","",
"16000491010867","ZSCAN12","2","-","0","","","",
"16000491010877","COL2A1","2","-","0","23.903056512839534","0.08714642110982615","0.06162182532289656",
"16000491010877","DPP6","2","-","0","32.31048295911961","0.34040057137804974","0.24069955234119436",
"16000491010877","EpC","2","-","0","23.249534303816542","0.016450273668404257","0.011632100063303152",
"16000491010877","GSX1","2","-","0","33.322583397908595","0.19847030375365182","0.1403396976483611",
"16000491010877","GYPC1","2","-","0","","","",
"16000491010877","GYPC2","2","-","0","","","",
"16000491010877","ImC","2","-","0","25.108466514998806","0.19443976072245073","0.13748967333913462",
"16000491010877","RALYL","2","-","0","31.835404721607727","0.050446054199932915","0.03567074700887668",
"16000491010877","ZSCAN12","2","-","0","","","",
"16000491010880","COL2A1","2","-","0","","","",
"16000491010880","DPP6","2","-","0","38.4779520214305","","",
"16000491010880","EpC","2","-","0","32.0920855954697","0.23237295244204204","0.16431249043610702",
"16000491010880","GSX1","2","-","0","37.3391361364028","","",
"16000491010880","GYPC1","2","-","0","","","",
"16000491010880","GYPC2","2","-","0","","","",
"16000491010880","ImC","2","-","0","35.862023444862245","1.0054009273288615","0.7109258135254812",
