# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-11_BARCA_plate 3_A7-G12(3).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 04:22:43 PM CEST
# Run End Date/Time: 2021-08-11 05:32:18 PM CEST
# Run Duration: 69 minutes 34 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-13 10:05:09 AM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:34:47 PM CEST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"35","B11","16000491010595","","Dpp6","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"35","B11","16000491010595","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"36","B12","16000491010613","","Dpp6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","37.4297996883084","36.97324021051101","0.8155846210034294","0.6456726055317163","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"36","B12","16000491010613","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"37","B13","16000491010519","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","35.2767272332611","35.57303942684652","0.8473930322232166","0.4190487228655771","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"37","B13","16000491010519","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","35.06888039676053","35.06315438859272","0.907583838417076","0.008097798392474542","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"38","B14","16000491010521","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","37.7117025939892","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"38","B14","16000491010521","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"39","B15","16000491010560","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"39","B15","16000491010560","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"40","B16","16000491010594","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"40","B16","16000491010594","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"41","B17","16000491010595","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","41.52792845582999","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"41","B17","16000491010595","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Inconclusive","39.29847417210803","39.29847417210803","0.8345033349098305","","","","true","0.03999999910593033","true","3","35","","","","","","","","","","","false"
"42","B18","16000491010613","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","36.952380712318586","36.952380712318586","0.9329295815065833","","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"42","B18","16000491010613","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","39.16440477249665","38.97425417485421","0.7778447271519359","0.2689135540787328","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"43","B19","16000491010519","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","25.23080587490817","25.454674610612056","0.8877907785352241","0.31659820222372365","","","false","0.12","true","3","22","","","","","","","","","","","false"
"43","B19","16000491010519","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","24.60769410543667","24.603243389978733","0.9657729087392535","0.0062942621563312","","","true","0.03999999910593033","true","3","22","","","","","","","","","","","false"
"43","B19","16000491010519","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","28.601051023665555","28.981420735504233","0.8961086965616819","0.53792400519808","","","true","0.03999999910593033","true","3","25","","","","","","","","","","","false"
"44","B20","16000491010521","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","29.63675767842212","30.300081676279532","0.8252543733888745","0.9380817940175377","","","false","0.12","true","3","23","","","","","","","","","","","false"
"44","B20","16000491010521","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","31.040261672256996","30.795665667177936","0.936281711175631","0.3459109876855574","","","true","0.03999999910593033","true","3","28","","","","","","","","","","","false"
"44","B20","16000491010521","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","31.20742024751177","31.409682013784938","0.9393902616895111","0.28604133301309775","","","true","0.03999999910593033","true","3","28","","","","","","","","","","","false"
"45","B21","16000491010560","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","35.12496950213842","35.12496950213842","0.6140117064082704","","","","false","0.12","true","3","31","","","","","","","","","","","false"
"45","B21","16000491010560","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","32.40229617623938","32.90122509760053","0.9528236841618781","0.7055920472495014","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"45","B21","16000491010560","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","36.9596261638951","36.23208381584837","0.8162717695898438","1.028900255808463","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"46","B22","16000491010594","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","No Amp","Undetermined","","0.0","","","","false","0.12","true","3","44","","","","","","","","","","","false"
"46","B22","16000491010594","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"46","B22","16000491010594","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"47","B23","16000491010595","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","27.01536321001312","26.307030170677752","0.8966643756932166","1.0017341909050785","","","false","0.12","true","3","22","","","","","","","","","","","false"
